"Country
",1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028
Montenegro,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,1596.628,1893.716,2081.045,2745.758,3379.643,3679.829,4429.802,5985.426,7396.665,6746.378,6694.168,7327.253,6590.58,7189.048,7389.894,6517.42,7031.531,7800.27,8854.776,8911.275,7688.549,9433.03,9811.86,11289.138,12154.108,12858.422,13524.497,14153.409,14723.405
Morocco,1225.162,969.427,953.625,842,752.276,741.671,956.731,1030.891,1193.495,1200.484,1351.477,1418.36,1453.799,1340.915,1482.246,1600.891,1745.451,1561.011,1644.07,1614.862,1486.874,1489.701,1573.474,1914.006,2163.479,2232.943,2427.111,2759.515,3189.202,3162.861,3134.699,3367.347,3224.711,3463.601,3527.712,3235.57,3235.218,3401.256,3615.592,3622.679,3375.265,3934.31,3764.72,3748.598,3935.726,4119.271,4299.942,4495.747,4701.546
Mozambique,396.816,300.914,300.392,263.659,270.38,353.788,413.827,187.301,164.966,171.727,271.733,272.614,191.23,189.937,187.082,187.295,241.649,283.513,313.064,346.574,319.358,296.268,302.546,326.075,383.27,416.811,435.334,482.198,563.649,520.403,471.904,594.586,657.645,664.078,673.969,589.86,428.927,461.415,504.536,508.164,454.063,491.839,544.129,587.331,637.655,662.368,689.499,788.773,897.022
Myanmar,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,116.223,143.154,169.697,154.588,148.549,189.041,227.347,254.757,283.701,370.544,525.195,632.23,774.72,1088.75,1182.147,1210.221,1244.184,1223.742,1163.794,1177.083,1271.677,1302.277,1527.434,1216.811,1053.273,1180.476,1235.593,1291.708,1350.446,1415.19,1490.736
Namibia,no data,no data,no data,no data,no data,no data,no data,no data,no data,1765.605,1908.834,2025.611,2264.913,2099.215,2283.063,2476.947,2406.479,2423.594,2189.317,2118.411,2156.03,1954.968,1825.849,2630.11,3470.147,3742.509,3870.937,4378.564,4198.55,4340.183,5410.977,5870.933,6038.862,5540.619,5555.93,5020.473,4611.508,5438.761,5666.273,5099.427,4224.874,4826.016,4753.998,5100.228,5305.75,5401.313,5446.78,5471.011,5455.733
Nauru,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,3066.932,3053.016,3144.743,2509.316,3982.194,4630.943,4813.327,6521.166,10005.183,8975.704,8630.426,7090.709,7825.366,8550.692,10582.207,10567.406,10346.097,11857.877,12035.233,11825.489,12150.254,12297.927,12546.72,12752.386,12927.358
Nepal,144.473,165.106,163.032,174.268,180.128,182.868,194.593,197.573,228.056,225.445,226.414,241.425,213.313,222.999,227.295,241.117,243.315,259.198,252.775,255.26,266.123,269.213,269.046,281.002,319.025,354.925,388.943,440.797,532.26,542.463,671.907,795.207,794.093,809.346,827.394,882.308,880.225,1027.965,1161.534,1185.682,1139.192,1219.88,1331.541,1377.417,1491.596,1599.101,1713.126,1835.072,1967.335
Netherlands,13750.491,11429.727,11013.574,10682.307,9904.974,10008.042,13875.191,16895.4,17956.109,17597.26,21581.579,22057.794,24191.955,23356.332,24935.531,29350.802,29084.068,26808.388,28018.706,28393.845,26327.855,26996.17,29401.972,35814.268,40477.3,42054.884,44936.006,51880.384,58015.396,52807.447,51165.823,54342.114,50175.559,52276.986,53026.478,45302.804,46165.177,48799.874,53224.694,52672.504,52222.364,57996.912,56489.068,61098.871,63911.973,65999.702,67987.558,69872.927,71496.783
New Zealand,7245.874,7502.04,7369.526,7063.323,6959.7,6942.517,8372.339,11187.924,13641.732,13101.222,13440.096,12425.793,11755.018,12535.612,14607.178,16938.736,18504.786,18205.274,14888.767,15347.121,14021.625,13669.131,15706.932,20461.053,24849.116,27384.825,26220.073,31914.994,31762.708,28270.277,33393.529,38059.162,39684.531,42083.005,44285.966,38200.039,39414.454,42275.793,42761.93,42287.322,41308.744,48778.456,47208.355,48826.717,48342.85,49681.287,51657.972,53849.137,56187.402
Nicaragua,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,898.199,935.34,947.14,940.143,973.071,999.413,1030.74,1054.66,1011.904,1010.231,1077.784,1152.801,1224.724,1326.658,1498.88,1438.131,1499.068,1652.097,1728.147,1783.56,1909.424,2029.124,2091.463,2147.856,2008.404,1924.473,1937.328,2141.007,2386.754,2589.259,2724.787,2844.848,2971.203,3103.17,3240.998
Niger,609.433,510.028,458.113,395.659,310.002,295.81,378.695,430.394,426.027,394.734,435.341,394.9,393.718,343.177,211.016,241.954,243.965,224.475,250.234,231.66,197.275,207.769,227.424,267.41,285.39,320.925,335.336,389.258,477.272,462.269,476.064,511.49,528.921,551.557,562.888,484.173,497.885,517.589,570.983,554.124,568.606,593.802,583.584,613.928,676.633,707.639,735.969,763.662,788.145
Nigeria,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,652.915,615.663,521.905,553.126,760.992,1224.938,1560.382,1655.818,1802.587,481.951,554.64,583.187,730.836,780.399,963.236,1221.651,1563.031,1791.823,2197.776,1927.476,2328.425,2543.504,2756.41,2998.068,3222.691,2718.586,2176.001,1968.563,2153.094,2229.854,2083.162,2088.09,2202.456,2280.118,2431.423,2679.981,2962.996,3288.321,3650.418
North Macedonia ,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,1263.863,1383.543,1824.418,2387.158,2348.109,1980.429,1888.755,1931.989,1878.237,1839.616,1974.061,2440.813,2796.622,3071.897,3359.608,4076.296,4838.148,4579.092,4576.228,5097.26,4728.373,5239.649,5498.612,4860.422,5152.966,5462.379,6111.186,6073.003,5986.552,6687.444,6608.08,7384.92,8020.619,8528.515,9029.287,9544.028,10021.004
Norway,15763.604,15504.753,15214.459,14918.838,14983.445,15747.492,18875.269,22497.588,24185.445,24267.003,28228.966,28572.572,30502.389,27938.425,29291.392,34849.17,37298.187,36615.7,34829.087,36430.779,38192.964,38626.418,43200.293,50280.854,57827.636,67123.597,74517.803,85674.58,97637.268,80493.955,88296.36,101369.019,102327.985,103703.946,97768.349,74870.423,70907.468,76183.664,82843.494,76518.169,68399.085,90763.532,106328.405,101103.08,102366.55,103072.147,102738.73,103702.724,104733.735
Oman,5357.779,6019.899,6317.029,6148.449,6324.402,7025.7,5214.195,5145.493,5001.098,5278.566,7267.924,6806.242,7213.061,6995.28,7010.595,7284.846,7869.076,7983.97,6920.864,7554.515,9266.358,9088.213,9285.343,9792.637,11042.532,13563.457,15946.355,17716.421,25061.257,19235.875,21677.793,23518.573,24129.012,23328.489,23219.693,18924.97,17020.387,17731.849,19885.103,19069.311,16640.426,19479.401,24772.462,21960.083,22250.318,22078.227,22014.654,22059.392,22164.117
Pakistan,418.868,481.273,510.95,463.729,489.768,476.671,475.29,483.935,543.093,552.033,538.436,598.446,614.248,633.621,622.754,709.938,723.458,696.389,677.023,626.481,630.279,601.978,593.859,666.113,767.824,842.046,961.433,1048.428,1124.047,1086.532,1122.712,1325.825,1364.752,1378.626,1428.382,1550.547,1566.625,1653.406,1698.034,1500.683,1376.512,1564.434,1658.363,no data,no data,no data,no data,no data,no data
Palau,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,7897.197,8301.626,8401.538,7920.621,8458.973,9323.32,9673.847,10132.181,10493.921,9879.222,10077.188,10882.013,12289.721,12999.891,14144.166,16055.18,17143.945,16365.515,16259.061,15848.021,14628.799,12759.264,12716.22,14804.819,16870.033,18106.766,18988.554,19754.103,20557.513
Panama,2071.041,2288.369,2469.136,2477.122,2527.53,2614.785,2658.349,2613.099,2211.665,2171.726,2312.985,2489.709,2770.951,2963.32,3095.157,3099.915,3580.929,3791.269,4027.322,4136.061,4111.712,4094.966,4172.689,4312.62,4638.716,4965.212,5401.562,6127.034,7110.228,7532.399,8039.764,9314.687,10674.487,11841.893,12756.952,13606.597,14344.087,15178.301,15612.598,15877.566,12615.878,14664.31,16373.052,17350.085,18215.905,19086.293,20003.935,20965.696,21973.697
Papua New Guinea,1380.844,1319.408,1223.39,1194.658,1079.594,975.967,1039.809,1159.833,1565.167,1455.035,1265.882,1444.104,1546.581,1713.713,1834.984,1581.631,1639.773,1527.441,1138.365,1013.232,1007.517,862.099,814.701,995.275,1111.943,1269.526,1411.902,1576.159,1883.527,1833.09,2132.185,2552.043,2865.783,2800.178,2992.711,2742.906,2567.586,2755.488,2861.448,2877.497,2715.968,2979.243,3477.158,3517.567,3517.264,3477.854,3619.545,3771.642,3926.073
Paraguay,1299.661,1608.463,1636.527,1762.992,1390.886,1154.145,1335.761,1084.695,1392.417,977.835,1185.277,1585.242,1592.055,1580.207,1681.396,1897.134,2008.188,2003.578,1824.648,1706.395,1675.793,1577.681,1312.083,1377.521,1693.886,1857.78,2285.125,2988.684,4054.044,3623.931,4329.69,5301.834,5153.417,5892.846,6065.282,5360.077,5265.061,5608.156,5703.324,5302.239,4885.396,5433.251,5538.714,5667.941,5914.491,6250.091,6524.22,6819.436,7136.539
Peru,1164.828,1373.068,1332.455,1011.725,1018.785,861.599,1263.729,2040.65,1579.545,1908.456,1301.465,1530.736,1562.58,1487.861,1839.228,2147.428,2193.686,2272.351,2141.114,1903.93,1940.238,1935.546,2017.765,2159.744,2408.091,2669.214,3106.719,3587.798,4209.038,4179.71,5055.521,5736.12,6407.63,6647.517,6583.999,6164.215,6207.429,6776.888,7051.59,7006.337,6145.031,6678.85,7094.448,7772.959,8017.964,8320.052,8633.372,8952.291,9284.513
Philippines,774.484,829.816,843.471,735.714,678.342,645.597,615.047,666.915,744.307,816.961,828.821,830.407,946.762,949.733,1094.543,1237.311,1316.406,1279.835,988.487,1112.353,1087.287,1003.957,1050.297,1062.619,1137.068,1261.241,1470.825,1764.683,2011.634,1923.674,2237.157,2473.249,2721.252,2903.189,2995.504,3039.234,3107.646,3153.314,3279.519,3512.195,3325.836,3576.101,3623.389,3905.483,4166.347,4437.636,4726.378,5038.06,5375.196
Poland,1595.047,1497.841,1803.464,2056.958,2042.04,1899.817,1965.541,1691.129,1819.392,1772.091,1629.047,2105.486,2315.647,2351.742,2692.704,3612.264,4066.179,4075.977,4459.097,4348.147,4485.064,4987.859,5205.517,5699.557,6684.675,8023.921,9031.797,11252.863,13999.496,11532.283,12510.805,13776.572,13010.54,13550.385,14183.116,12545.188,12369.893,13819.834,15504.366,15694.594,15792.61,17957.819,18279.514,19912.625,21315.356,23055.441,24595.999,26015.54,26914.51
Portugal,3338.764,3296.654,3095.096,2838.655,2596.075,2716.645,3774.582,4724.451,5532.62,5977.577,7957.244,9026.301,10863.487,9547.643,9977.615,11787.315,12187.582,11594.755,12216.689,12487.712,11531.467,11734.878,12927.584,15793.852,18055.893,18790.561,19840.474,22813.667,24946.256,23126.175,22539.038,23213.126,20576.825,21653.505,22109.318,19252.015,19986.362,21482.834,23573.299,23333.317,22224.566,24694.112,24522.077,26012.55,26992.937,28147.614,29256.554,30343.235,31271.688
Puerto Rico,4507.15,4940.784,5146.929,5257.186,5777.438,6058.641,6495.499,6987.398,7579.339,8094.29,8675.576,9093.48,9687.443,10255.532,10942.949,11667.589,12305.024,12968.394,14430.159,15293.182,16192.127,18243.709,18972.77,19820.208,20988.989,21959.317,22935.951,23664.874,24898.335,25768.726,26435.742,27278.853,27944.742,28513.15,28981.343,29755.35,30585.55,31347.273,31549.375,32851.875,32608.045,33289.375,36798.351,38567.403,39180.484,40066.885,41158.014,42180.515,43289.743
Qatar,27242.483,27819.566,22657.373,18003.756,17496.536,15495.701,11644.458,11773.23,10853.896,11039.938,13150.172,11500.519,13038.976,11797.162,12009.396,13689.653,15143.479,18841.6,15421.783,19689.651,30461.311,28600.029,30701.131,35919.758,42548.115,54357.783,60591.776,65934.266,72484.634,53822.909,69796.138,96827.857,101933.117,99180.39,93054.141,66346.911,57965.377,59127.513,66421.617,63007.696,53797.937,68621.644,84424.832,83891.025,87092.532,92519.396,97522.563,102446.303,107607.819
Romania,2052.081,2450.352,2441.211,2125.157,1710.302,2101.997,2264.368,2517.949,2593.057,2314.744,1641.855,1241.063,847.68,1147.325,1317.048,1563.117,1565.472,1571.689,1885.349,1600.881,1667.613,1800.966,2108.445,2672.061,3487.699,4608.801,5744.634,8273.885,10446.484,8540.187,8391.048,9546.749,8919.363,9481.981,10025.457,8951.736,9378.957,10717.263,12465.699,12928.148,13021.962,14874.18,15851.136,18530.487,20175.406,21893.956,23398.232,24749.131,25974.383
Russian Federation,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,482.767,1322.006,1979.411,2264.343,2787.022,2935.03,1949.801,1427.307,1901.956,2255.253,2552.788,3197.573,4403.962,5708.838,7426.005,9761.368,12464.244,9156.97,11431.148,14306.432,15287.967,15928.699,14007.509,9257.935,8723.523,10723.996,11261.716,11555.269,10180.67,12617.864,15443.829,14403.573,14820.827,15139.888,15507.65,15752.419,16021.71
Rwanda,292.782,320.559,329.641,339.297,317.361,364.611,399.283,428.416,442.811,447.143,417.717,298.957,317.043,325.858,223.451,245.276,268.93,345.662,338.306,284.166,266.055,248.99,242.079,257.475,277.634,334.407,368.508,442.135,545.188,584.677,612.224,674.655,728.668,730.465,748.658,755.951,755.737,784.138,797.48,836.716,804.188,854.106,958.41,970.131,983.956,1026.684,1076.065,1130.984,1211.316
Saint Kitts and Nevis,1338.747,1609.725,1847.251,1829.835,2144.801,2406.13,2851.256,3289.063,3926.955,4392.77,4969.878,4912.915,5386.942,5806.085,6407.518,6819.77,7195.174,8010.438,8260.891,8670.829,9279.584,9962.552,10304.318,9922.475,10566.955,11256.635,13095.2,13845.794,15451.231,15215.837,15136.905,16076.845,15710.513,16464.037,17753.633,17654.127,18397.052,19144.1,19241.314,19593.765,15485.928,14918.783,16694.941,17856.978,18522.257,19211.045,19929.361,20674.535,21447.572
Saint Lucia,1460.566,1644.56,1530.981,1626.185,2045.254,2277.65,2681.815,2919.984,3292.757,3665.974,4318.353,4508.777,4875.118,4919.333,5025.99,5268.224,5360.217,5381.926,5769.087,5993.941,5974.607,5648.003,5651.436,6143.315,6562.958,6906.08,7617.155,7905.251,8375.139,8495.818,8942.422,9370.899,9450.413,9723.404,10133.558,10371.025,10610.102,11261.695,11511.572,11646.007,8377.892,9287.907,11370.586,12264.718,12777.579,13278.871,13749.262,14209.648,14685.622
Saint Vincent and the Grenadines,903.445,1110.425,1227.421,1309.102,1435.282,1537.223,1686.1,1828.411,2077.695,2211.424,2456.285,2584.104,2815.081,2896.038,2924.036,3188.478,3340.515,3500.225,3755.704,3922.719,3973.449,4284.994,4518.089,4710.272,5082.069,5353.688,5933.621,6572.506,6740.48,6564.113,6613.132,6544.688,6686.015,6988.344,7028.297,7154.784,7390.469,7643.104,8001.555,8234.203,7851.359,7873.226,8537.409,9359.432,10046.962,10635.788,11139.921,11656.6,12197.243
Samoa,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,1655.952,1509.117,1552.03,1557.508,1638.535,1927.085,2341.911,2704.296,2850.163,3121.319,3733.905,3348.774,3658.418,3969.173,4088.771,4182.937,4144.645,4258.955,4338.053,4529.348,4478.955,4632.08,4371.767,4224.921,4140.002,4436.908,4601.548,4823.082,5050.128,5266.487,5517.434
San Marino,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,59313.405,61150.61,64498.508,72991.531,79110.201,67011.543,60426.235,57512.891,50336.185,51986.532,51234.869,43068.693,44308.666,45887.687,49477.281,48043.86,45640.984,51579.846,49555.374,52949.649,53908.884,55182.32,56454.545,57679.751,58614.778
Saudi Arabia,17655.152,18832.078,14912.716,11972.222,10558.736,8732.736,6955.067,6524.152,6398.813,6583.26,7734.986,8280.174,8077.779,7686.008,7626.361,7893.426,8527.67,8706.332,7525.302,8092.718,9256.541,8778.384,8822.517,9800.509,11467.103,14068.226,15603.985,16666.633,20157.3,16094.676,19163.322,23845.026,25409.389,25658.983,25555.99,21672.672,20951.562,21923.705,25336.456,24506.435,20971.147,25463.654,31849.729,29922.089,29892.709,30336.639,30853.903,31433.829,32075.01
Senegal,767.972,677.895,645.372,559.501,529.936,563.251,773.09,902.228,865.668,828.149,936.148,894.485,930.568,852.61,560.956,693.418,706.864,642.569,686.369,689.683,614.004,648.446,680.83,831.623,931.745,993.237,1027.786,1197.551,1403.795,1307.516,1272.622,1366.534,1318.614,1372.686,1397.017,1219.373,1269.553,1361.221,1458.73,1436.224,1465.244,1606.604,1553.584,1719.07,1875.896,1901.765,1925.295,1935.435,2086.288
Serbia,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,2417.326,1895.42,1587.88,1302.452,1733.688,2291.259,3009.723,3486.086,3695.343,4398.828,5878.873,7087.453,6168.228,5673.62,6809.94,6012.63,6752.796,6598.935,5588.98,5765.203,6292.547,7252.404,7417.206,7733.803,9180.178,10360.718,10849.992,11862.638,13046.831,14213.779,15396.513,16507.761
Seychelles,2329.353,2403.455,2293.938,2280.452,2338.076,2588.553,3165.945,3638.988,4128.118,4407.201,5302.844,5314.655,6128.346,6559.088,6555.429,6748.825,6583.091,7280.929,7715.784,7747.491,7578.829,7663.083,8431.923,8524.935,10176.659,11093.314,12014.418,12155.702,11480.433,9707.265,10805.099,11647.017,11999.897,14762.223,15189.416,15199.436,15887.009,16659.124,17059.796,17454.845,12981.866,14861.485,19466.276,19536.753,20681.599,21852.061,22999.506,24661.971,25142.695
Sierra Leone,479.601,501.744,552.581,469.374,539.979,450.535,330.043,281.362,451.564,405.247,219.455,261.748,228.231,259.186,308.752,295.71,318.646,286.074,223.939,218.906,205.251,228.033,251.704,265.323,264.775,285.106,323.259,360.425,409.443,391.213,401.835,448.324,566.37,716.148,713.53,592.903,525.948,495.812,533.972,521.396,508.812,509.482,474.058,415.089,416.71,428.072,450.988,486.03,514.291
Singapore,5004.992,5672.105,6000.032,6717.837,7160.262,6788.387,6870.769,7794.688,9328.951,10725.743,12763.342,14501.96,16136.244,18290.132,21552.408,24914.851,26232.869,26375.868,21829.278,21796.642,23852.834,21699.748,22159.833,23730.379,27608.075,29961.308,33768.446,39432.895,40008.577,38926.813,47236.672,53891.462,55547.546,56967.426,57564.802,55645.607,56895.643,61164.897,66836.539,66070.471,61274.006,77710.07,82807.649,91100.374,94594.568,98379.463,102373.124,106497.94,110840.867
Slovak Republic,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,2571.845,2950.857,3711.945,4004.779,4076.513,4236.603,3869.038,3839.803,3982.442,4626.832,6341.548,8040.066,9141.855,10700.341,14374.867,18074.617,16591.518,16925.842,18526.876,17519.997,18284.914,18734.142,16399.946,16572.723,17591.574,19508.308,19398.856,19533.5,21357.009,20889.59,23457.536,24942.632,26147.815,27316.683,28461.662,29515.474
Slovenia,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,9639.353,8357.938,8468.242,10748.462,10810.791,10470.497,11168.219,11509.456,10259.439,10502.321,11804.818,14873.628,17254.827,18152.062,19723.859,23912.494,27744.28,24854.16,23570.184,25156.069,22674.365,23516.591,24263.895,20898.86,21681.281,23511.316,26224.257,26112.484,25604.69,29298.411,29502.336,32214.686,34089.474,36160.15,38000.487,39825.214,41485.389
Solomon Islands,793.112,812.633,782.719,711.88,691.194,611.274,529.419,540.761,598.335,570.057,689,709.333,815.246,885.848,1153.358,1306.637,1381.767,1385.676,1171.173,1215.225,1017.394,965.938,795.544,788.629,866.985,1014.727,1119.587,1260.251,1389.053,1428.609,1604.149,1938.786,2131.454,2250.761,2274.897,2168.568,2227.003,2310.86,2474.44,2417.332,2236.417,2194.64,2211.49,2299.76,2376.648,2469.928,2561.022,2657.53,2757.625
Somalia,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,341.202,375.84,401.389,414.544,418.294,412.416,418.849,451.205,465.852,502.213,522.448,544.394,571.413,604.845,638.153,672.327,705.173
South Africa,3074.684,3122.686,2806.158,3062.892,2633.905,1955.165,2176.064,2801.31,2954.825,3004.44,3425.585,3587.879,3802.578,3716.193,3786.21,4145.21,3869.7,3937.658,3508.14,3423.595,3382.066,2964.029,2791.18,4209.22,5415.089,6033.211,6276.173,6776.465,6355.879,6552.265,8130.193,8799.477,8207.059,7458.04,6984.926,6256.667,5750.785,6678.292,6972.702,6609.041,5661.013,6965.188,6694.358,6485.072,6647.621,6780.319,6889.232,6987.203,7060.272
"South Sudan, Republic of",no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,1659.546,1041.463,1337.232,1316.366,1289.852,237.034,143.345,240.328,302.262,388.423,418.59,539.457,467.067,458.104,453.358,460.363,473.015,503.32
Spain,6128.024,5381.909,5171.535,4501.838,4471.654,4694.759,6477.301,8187.29,9598.667,10566.133,13693.638,14697.501,16013.155,13409.697,13419.62,15475.607,16095.75,14782.949,15457.11,15814.188,14761.108,15400.911,17097.916,21501.074,24932.129,26438.031,28414.133,32588.562,35484.39,32131.382,30566.877,31676.69,28344.913,29094.337,29537.627,25776.217,26549.363,28211.927,30438.338,29603.298,26943.767,30133.937,29420.615,31223.354,32513.435,33593.273,34534.78,35408.744,36076.127
Sri Lanka,333.918,342.812,365.498,389.999,452.288,443.046,470.142,484.746,501.62,498.479,564.868,611.088,651.332,689.023,787.255,829.22,903.331,1003.944,1026.15,1025.7,1065.469,1017.154,1061.683,1162.71,1259.771,1477.595,1698.156,1928.714,2410.801,2472.242,2894.26,3320.074,3446.355,3737.366,3969.713,4057.742,4150.367,4401.055,4360.149,4082.694,3893.842,4016.024,3362.075,no data,no data,no data,no data,no data,no data
Sudan,486.908,339.389,239.807,318.513,375.019,253.184,328.588,516.781,404.705,696.391,87.197,95.292,113.476,186.506,205.922,239.507,292.909,350.723,366.582,352.442,422.316,492.676,554.652,635.575,772.939,996.677,1249.767,1599.596,1700.513,1401.244,1637.419,2034.461,1396.292,1462.582,1628.497,1679.025,1638.638,1199.177,796.298,776.549,775.885,763.507,1058.724,975.161,857.595,850.05,849.613,862.297,1007.105
Suriname,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,1413.616,1535.96,1406.579,1093.085,1213.311,2270.813,2790.049,2945.34,3495.323,2837.245,2904.549,2464.817,3075.376,3571.556,4057.746,4800.797,5577.122,6165.518,7316.459,7917.317,8806.017,8770.289,9844.747,10013.725,10042.68,9036.347,5761.783,6156.461,6772.07,6662.874,4786.833,4896.065,5705.726,5556.523,5980.67,6198.385,6468.513,6772.245,7070.487
Sweden,16877.243,15396.745,13576.621,12470.948,12976.142,13549.507,17852.72,21629.289,24339.27,25412.176,30253.863,31490.221,32584.883,24351.052,25978.285,30246.923,32986.123,30307.156,30585.081,30928.571,29589.141,27207.49,29846.186,37249.257,42736.876,43349.851,46425.841,53496.534,55929.862,46734.909,52658.794,60540.218,57816.023,60845.007,59704.814,51274.278,51590.473,53459.072,54295.731,51694.498,52706.294,60929.619,55689.403,55395.444,56415.596,57888.351,59111.998,60651.923,62155.94
Switzerland,19426.638,17699.844,18027.725,17865.396,17019.366,17187.864,24529.567,30520.621,32794.286,31440.365,39842.782,39811.005,40883.18,39375.507,43226.544,50285.617,48170.664,41625.023,42723.827,41768.021,38968.647,39830.4,42654.238,49512.355,54784.748,56378.441,59209.29,65363.358,74668.372,71892.702,76833.551,90933.214,86281.933,87872.114,89273.258,84236.087,82568.763,82572.19,85545.271,84473.28,85872.732,92238.988,92371.449,98767.334,103245.722,106791.092,111700.589,115598.325,121062.853
Syria,1421.836,1763.344,1784.577,1849.427,1839.915,1965.139,2284.039,2823.157,1389.823,800.859,967.145,972.175,983.575,995.061,1060.707,1133.162,1186.162,1080.812,1028.169,1043.174,1202.891,1236.897,1305.087,1208.885,1361.499,1510.392,1726.028,2016.052,2557.211,2557.267,2806.685,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data
São Tomé and Príncipe,775.709,931.011,876.128,800.45,812.985,837.601,1142.825,1111.67,922.926,892.384,1050.252,920.765,788.501,1033.02,1058.931,820.593,1050.097,700.969,541.273,568.499,550.516,505.213,552.891,647.954,692.685,809.407,839.546,885.101,1125.875,1098.369,1128.309,1302.775,1380.112,1619.708,1826.92,1623.805,1737.727,1842.326,1988.722,2021.926,2187.993,2380.474,2430.783,2695.505,2796.137,2853.501,2817.01,2997.986,3163.363
Taiwan Province of China,2366.797,2691.494,2675.311,2881.66,3202.615,3293.869,4008.134,5325.173,6338.1,7575.906,8167.2,9081.901,10715.536,11256.711,12099.746,13066.128,13588.306,13948.722,12767.078,13752.716,14844.238,13357.195,13651.355,14040.597,15290.307,16427.459,16892.883,17723.704,18053.591,16904.543,19181.358,20838.589,21256.361,21945.46,22844.316,22752.991,23070.733,25061.624,25825.566,25903.168,28571.44,33186.341,32643.218,33907.516,36157.178,37683.248,39384.311,40881.717,42484.835
Tajikistan,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,52.622,121.645,147.923,100.448,183.374,192.58,222.282,177.712,159.417,167.035,187.958,236.394,308.844,337.129,401.586,519.025,702.445,666.024,738.287,834.52,949.648,1040.15,1105.197,919.073,800.645,844.595,852.341,893.318,858.445,925.135,1064.12,1277.91,1397.843,1483.788,1576.442,1673.638,1778.311
Tanzania,602.924,699.181,778.244,772.741,682.028,596.872,732.197,350.129,324.721,271.496,211.031,237.573,213.148,190.679,195.663,221.366,266.49,307.987,370.188,370.918,380.08,377.469,382.354,401.069,428.927,459.757,491.056,551.781,683.137,693.025,732.315,768.16,867.857,970.348,1030.74,947.897,966.29,1002.869,1036.93,1077.739,1130.141,1170.909,1252.854,1348.549,1443.76,1530.379,1625.365,1734.987,1855.102
Thailand,705.484,744.913,767.41,824.445,845.08,772.393,840.315,967.712,1160.538,1338.257,1564.175,1769.043,1999.204,2209.362,2491.433,2846.59,3043.982,2468.182,1845.829,2031.165,2003.605,1890.25,2094.257,2356.968,2657.909,2890.482,3366.815,3973.994,4373.451,4208.355,5073.705,5493.743,5862.993,6168.708,5952.377,5837.807,5995.205,6596.224,7295.952,7812.108,7170.849,7226.837,7650.884,8181.928,8780.875,9290.395,9814.299,10362.941,10895.376
Timor-Leste,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,415.012,529.778,508.841,517.827,453.513,464.546,446.467,523.738,614.436,676.619,806.414,936.449,1024.173,1210.036,1232.453,1332.823,1353.756,1283.5,1233.374,1568.727,1637.078,2694.613,2671.972,1425.224,1408.856,1483.742,1561.594,1644.104,1731.617
Togo,706.783,567.856,461.822,425.523,377.995,383.932,521.836,594.487,641.99,611.524,715.236,686.607,699.731,536.718,414.629,523.522,550.724,542.959,499.32,486.879,402.18,388.651,435.683,526.449,547.7,539.198,540.082,594.022,720.515,711.702,704.56,774.003,754.86,820.483,847.148,754.889,787.068,814.132,884.269,875.73,897.817,973.764,921.322,990.136,1036.081,1059.923,1080.039,1134.226,1191.132
